url,comment,year,photographer,number,road,suburb,lat,lon
http://purl.slwa.wa.gov.au/slwa_b4170453_1,"6923B/97: Rose Hill, George Frederick Stone's residence, Adelaide Terrace, Perth, 1860?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4170455_1,"6923B/98: Homes, including the residence of J.S. Roe (at right), St Georges Terrace, Perth, 1860?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4170463_1,"6923B/99: Members of G.F. Stone's family at their residence Rose Hill, Adelaide Terrace, Perth, 1860",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4170467_1,"6923B/100: The Deanery and the home of William Harris, corner of St Georges Terrace and Pier Street, Perth, 1860",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4170470_1,"6923B/101: Perth Hospital, 1860?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4170477_1,"6923B/102: Strawberry Hill, residence of A.P. Burt Chief Justice of the Supreme Court, Adelaide Terrace, Perth, 1860?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4170489_1,"6923B/103a: Datura in the back garden of Alpha Cottage, St Georges Terrace, Perth, 1860?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4170489_2,"6923B/103b: Cactus in the back garden of Alpha Cottage, St Georges Terrace, Perth, 1960?",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4170507_1,"6923B/105: William Street Jetty, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4170521_1,"6923B/106: E. Barnett's store and attached house, further up the porticoed house of G. Shenton and Perth Boys' School, St Georges Terrace west from William Street, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4170529_1,"6923B/107: Government House under construction, Perth, February 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170531_1,"6923B/108: Government House under construction, Perth, December 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170533_1,"6923B/109: Government House under construction, Perth, July 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170534_1,"6923B/113: North front Government House under construction, Perth, February 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170535_1,"6923B/114: North east view of Government House under construction, Perth, February 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170537_1,"6923B/153: Government House under construction, Perth, 1861 looking west",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170538_1,"6923B/154: Government House under construction, Perth, 1861 looking south",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170539_1,"6923B/157: Government House under construction, Perth, from the garden looking north, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4170549_1,"6923B/110: Aboriginal man and wife wearing kangaroo skins, Perth, 1861?",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4170549_2,"6923B/112: Aboriginal man and wife wearing kangaroo skins, Perth, 1861?",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4170560_1,"6923B/120: Perth Hospital, 1862?",1861,"Phillips, George Braithwaite, 1836-1900, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4170561_1,"6923B/121: St John's Pro-Cathedral, the Convent of Mercy and the girls' school viewed from Lord St (later Victoria Ave) across Howick St (later Hay St), 1862?",1862,"Phillips, George Braithwaite, 1836-1900, photographer.",,VICTORIA AVENUE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4172606_1,"6923B/128: Mount House, William Knight's residence, 23 Mount Street, Perth, 1862?",1862,"Phillips, George Braithwaite, 1836-1900, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172607_1,"6923B/130: Perth Boys School, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172608_1,"6923B/129: Perth from Mt Eliza, 1862?",1862,"Phillips, George Braithwaite, 1836-1900, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172609_1,"6923B/131: George Shenton's residence and store, St Georges Terrace, Perth, 1861?",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4172666_1,"6923B/134: Beaufort and Barrack Streets and the north eastern part of Perth from the roof of Perth Gaol, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,BARRACK STREET,PERTH,-31.955371,115.859669
http://purl.slwa.wa.gov.au/slwa_b4172771_1,"6923B/136: F.D. Wittenoom and family at their home in Hay Street, Perth, August 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,HAY STREET,PERTH,-31.955438,115.862428
http://purl.slwa.wa.gov.au/slwa_b4172772_1,"6923B/137: Perth Gaol, August 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172773_1,"6923B/138: Aboriginal people in Perth, 1862?",1862,"Phillips, George Braithwaite, 1836-1900, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172822_1,"6923B/139: Collinson Cottage, Perth, 1862? Cottage built by Edward Gascoyne Collinson",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4172831_1,"6923B/140: In the back garden of Alpha Cottage, Perth, December 1862.",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4173025_1,"6923B/147: Perth from Mt Eliza, November 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4173029_1,"6923B/149: A. De Leech, Cornfactor, Grocer & Draper and J. Farmaner & Co. store, St Georges Terrace, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4173039_1,"6923B/150: Across Government Gardens (later Stirling Gardens) to Barrack Street and St Georges Terrace, Perth, October 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4173053_1,"6923B/155: Robert and Jemima Hardey's house on Adelaide Terrace, Perth, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4173055_1,"6923B/156: The Deanery and the old army barracks (at left), Perth, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4173059_1,"6923B/159: Lower garden at Strawberry Hill, residence of A.P. Burt, Adelaide Terrace, Perth, 1862. View from the edge of the river to the back of the house.",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4173074_1,"6923B/162: St Georges Cathedral, Perth, 1861. Taken from the Government Offices in St Georges Terrace",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.955861,115.861284
http://purl.slwa.wa.gov.au/slwa_b4173075_1,"6923B/165: Bishop Hale's School, St Georges Terrace, Perth, 1862? Later named the Cloisters",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4173081_1,"6923B/166: View from Perth Hospital across derelict property to the old Government House and the new Government House under construction, 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4173083_1,"6923B/167: Murray Street west across Irwin Street to the city of Perth from the hospital, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,MURRAY STREET,PERTH,-31.953675,115.862715
http://purl.slwa.wa.gov.au/slwa_b4173280_1,"6923B/173: At left the Supreme Court (originally built as the Commissariat), at centre the Perth Lock-up/police station with the Court House roof seen beyond it and beyond that Government House under construction, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4173282_1,"6923B/174: The Lady Stirling at the William Street Jetty with the western end of Perth beyond, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4173286_1,"6923B/175: The Swan River Mechanics Institute's Mechanics Hall, Hay Street corner of Pier Street, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,PIER STREET,PERTH,-31.952429,115.862878
http://purl.slwa.wa.gov.au/slwa_b4173289_1,"6923B/176: The northern side of St Georges Terrace west from Barrack Street, Perth, 1861. At right is Lionel Samson's home (in 1875 leased to the Weld Club)",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4175787_1,"6923B/177: Cole's building, the United Service Tavern Hotel and west on St Georges Terrrace from Barrack Street, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,BARRACK STREET,PERTH,-31.955371,115.859669
http://purl.slwa.wa.gov.au/slwa_b4175794_1,"6923B/178: Hay Street, Perth looking east from Mrs Cousins' Store on the corner of William Street, 1861. After 1863 known as Shenton's Corner",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4175796_1,"6923B/179: Perth from the end of the William Street Jetty with the Lady Stirling tied up, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4175920_1,"6923B/180: Left-right: Lilly, Annie on Ellen Landor's knee, Florence and E.W. Landor, Perth, February 1863",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4175921_1,"6923B/181: Fanny and Maria Stone (sitting on the verandah) at Alpha Cottage, St Georges Terrace, Perth, 1863?",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4175922_1,"6923B/182: Sugar cane in the garden of Strawberry Hill, residence of A.P. Burt, Adelaide Terrace, Perth, 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4175923_1,"6923B/183: A.P. Burt in his garden at Strawberry Hill, Adelaide Terrace, Perth, 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ADELAIDE TERRACE,PERTH,-31.958912,115.867655
http://purl.slwa.wa.gov.au/slwa_b4175924_1,"6923B/184: St Georges Terrace, Perth with the William Street Jetty, Mt Eliza and the Narrows in the background, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b4175925_1,"6923B/186: Public Garden and Court House, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4175926_1,"6923B/187: Public Garden and Government House, Perth, 1861",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175927_1,"6923B/188: Horses in Perth, 1861?",1861,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4175929_1,"6923B/190: Stereograph of Bishop Hale's School, St Georges Terrace, Perth, 1863?",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4175932_1,"6923B/193: Stereograph of Government House, Perth, 1864?",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175933_1,"6923B/194: The first Causeway Bridge, Perth, 1862?",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4175938_1,"6923B/195: Government House and newly planted gardens, Perth, 1862",1862,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175943_1,"6923B/196: Presentation of commissions to Col. John Bruce, Luke Leake, Mark Dyett, James Roe, David Francisco and McBryde Broun of the WA Volunteers by Governor J.S. Hampton outside Government House, 11 December 1863",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175943_2,"6923B/201: Presentation of commissions to Col. John Bruce, Luke Leake, Mark Dyett, James Roe, David Francisco and McBryde Broun of the WA Volunteers by Governor J.S. Hampton outside Government House, 11 December 1863",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175953_1,"6923B/197: St. Georges Terrace and Government House from A.H. Stone's home Alpha Cottage, Perth, February 1864",1864,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175956_1,"6923B/198: Thomas Helms on the steps of Mona Cottage, corner of Hay and Irwin Streets, Perth, 1860-1868",1860,"Stone, Alfred Hawes, 1801-1873, photographer.",,IRWIN STREET,PERTH,-31.955980,115.863582
http://purl.slwa.wa.gov.au/slwa_b4175965_1,"6923B/200: Government House and newly planted gardens, Perth, December 1863",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175965_2,"6923B/203: Government House and newly planted gardens, Perth, December 1863",1863,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4175990_1,"6923B/202: Sir James Lee Steere's residence (left) and Government House across St Georges Terrace from A.H. Stone's home Alpha Cottage, Perth, 1864?",1864,"Stone, Alfred Hawes, 1801-1873, photographer.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b4178160_1,"BA2493/577: West on the Graham Farmer Freeway to the eastern entrance of the Northbridge Tunnel, 8 December 2014. Taken from the footbridge across the Freeway to Claisebook Station",2014,"Gostelow, Philip, 1962- photographer.",,FARMER STREET,NORTH PERTH,-31.927800,115.858220
http://purl.slwa.wa.gov.au/slwa_b4178160_2,"BA2493/578: The eastern entrance to the Northbridge Tunnel under Lord Street, Perth, 8 December 2014",2014,"Gostelow, Philip, 1962- photographer.",,LORD STREET,PERTH,-31.950834,115.868554
http://purl.slwa.wa.gov.au/slwa_b4178160_3,"BA2493/579: Inside the Northbridge Tunnel, part of the Graham Farmer Freeway, Perth, 8 December 2014",2014,"Gostelow, Philip, 1962- photographer.",,FARMER STREET,NORTH PERTH,-31.927800,115.858220
http://purl.slwa.wa.gov.au/slwa_b4178160_4,"BA2493/580: The western entrance to the Northbridge Tunnel under Fitzgerald Street, Northbridge, 8 December 2014",2014,"Gostelow, Philip, 1962- photographer.",,FITZGERALD STREET,PERTH,-31.940821,115.856479
http://purl.slwa.wa.gov.au/slwa_b4178439_1,"BA2651/25: Construction of the Urban Orchard, Perth Cultural Centre, 2010",2009,"De Haer, Pat, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4178439_2,"BA2651/26: Western Australian Museum, Perth Cultural Centre, 2010",2009,"De Haer, Pat, photographer.",,THE ESPLANADE,PERTH,-31.956360,115.858010
http://purl.slwa.wa.gov.au/slwa_b4178439_3,"BA2651/27: James Stirling statue, Perth",2009,"De Haer, Pat, photographer.",,STIRLING STREET,PERTH,-31.942220,115.869431
http://purl.slwa.wa.gov.au/slwa_b4178439_4,"BA2651/28: St Georges Cathedral, Perth, 2009",2009,"De Haer, Pat, photographer.",,ST GEORGES TERRACE,PERTH,-31.955861,115.861284
http://purl.slwa.wa.gov.au/slwa_b4178439_5,"BA2651/29: Corner stone, St Georges Cathedral, Perth, 2009",2009,"De Haer, Pat, photographer.",,ST GEORGES TERRACE,PERTH,-31.955861,115.861284
http://purl.slwa.wa.gov.au/slwa_b4178439_6,"BA2651/30: Wesley Church, Perth from C Restaurant, 2010",2009,"De Haer, Pat, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4178439_7,"BA2651/31: Entertainment Centre from C Restaurant, Perth, 2010",2009,"De Haer, Pat, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4178439_8,"BA2651/32: State Library of Western Australia from C Restaurant Perth, 2010",2009,"De Haer, Pat, photographer.",,FRANCIS STREET,PERTH,-31.949778,115.860844
http://purl.slwa.wa.gov.au/slwa_b4178439_9,"BA2651/33: Building BHP's skyscraper between St Georges Terrace and Mounts Bay Road, Perth, 2010",2009,"De Haer, Pat, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4178439_10,"BA2651/34: Esplanade Train Station and Convention Centre, Perth, 2010",2009,"De Haer, Pat, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b4178439_11,"BA2651/35: Bell Tower, Barrack Street Jetty from old Bankwest Tower, 2010",2009,"De Haer, Pat, photographer.",,RIVERSIDE DRIVE,PERTH,-31.959250,115.857160
http://purl.slwa.wa.gov.au/slwa_b4178439_12,"BA2651/36: St Georges Cathedral showing work in progress, 2010",2009,"De Haer, Pat, photographer.",,ST GEORGES TERRACE,PERTH,-31.955861,115.861284
http://purl.slwa.wa.gov.au/slwa_b4178439_13,"BA2651/37: Unidentified Photographer statue at the Barracks Arch, St Georges Terrace",2009,"De Haer, Pat, photographer.",,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b4178439_14,"BA2651/38: Start of demolition of old Museum, Perth Cultural Centre, 2011",2009,"De Haer, Pat, photographer.",,THE ESPLANADE,PERTH,-31.956360,115.858010
http://purl.slwa.wa.gov.au/slwa_b4178439_15,"BA2651/39: W.A. Art Gallery wrapped for exterior renovation, 2011",2009,"De Haer, Pat, photographer.",,ROE STEET,PERTH,-31.949778,115.860844
http://purl.slwa.wa.gov.au/slwa_b4178439_16,"BA2651/40: Demolition continues on old Museum, Perth, 2011",2009,"De Haer, Pat, photographer.",,THE ESPLANADE,PERTH,-31.956360,115.858010
http://purl.slwa.wa.gov.au/slwa_b4178439_17,"BA2651/41: Installing art work ""Grow your own"" by James Angus, Forrest Place, Perth, 2011",2009,"De Haer, Pat, photographer.",,FORREST PLACE,PERTH,-31.952311,115.859617
